Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
783,1/9/25,15:12:12,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
784,1/9/25,15:12:14,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
785,1/9/25,15:12:16,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
786,1/9/25,15:12:18,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
787,1/9/25,15:12:20,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
788,1/9/25,15:12:22,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
789,1/9/25,15:12:24,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
790,1/9/25,15:12:26,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
791,1/9/25,15:12:28,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
792,1/9/25,15:12:30,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
793,1/9/25,15:12:32,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
794,1/9/25,15:12:34,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
795,1/9/25,15:12:36,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
796,1/9/25,15:12:38,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
797,1/9/25,15:12:40,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
798,1/9/25,15:12:42,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
799,1/9/25,15:12:44,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
800,1/9/25,15:12:46,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
801,1/9/25,15:12:48,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
802,1/9/25,15:12:50,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
803,1/9/25,15:12:52,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
804,1/9/25,15:12:54,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
805,1/9/25,15:12:56,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
806,1/9/25,15:12:58,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
807,1/9/25,15:13:00,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
808,1/9/25,15:13:02,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
809,1/9/25,15:13:04,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
810,1/9/25,15:13:06,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
811,1/9/25,15:13:08,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
812,1/9/25,15:13:10,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
813,1/9/25,15:13:12,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
814,1/9/25,15:13:14,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
815,1/9/25,15:13:16,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
816,1/9/25,15:13:18,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
817,1/9/25,15:13:20,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
818,1/9/25,15:13:22,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
819,1/9/25,15:13:24,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
820,1/9/25,15:13:26,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
821,1/9/25,15:13:28,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
822,1/9/25,15:13:30,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
823,1/9/25,15:13:32,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
824,1/9/25,15:13:34,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
825,1/9/25,15:13:36,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
826,1/9/25,15:13:38,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
827,1/9/25,15:13:40,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
828,1/9/25,15:13:42,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
829,1/9/25,15:13:44,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
830,1/9/25,15:13:46,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
831,1/9/25,15:13:48,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
832,1/9/25,15:13:50,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
833,1/9/25,15:13:52,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
834,1/9/25,15:13:54,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
835,1/9/25,15:13:56,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
836,1/9/25,15:13:58,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
837,1/9/25,15:14:00,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
838,1/9/25,15:14:02,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
839,1/9/25,15:14:04,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
840,1/9/25,15:14:06,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
841,1/9/25,15:14:08,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
842,1/9/25,15:14:10,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
843,1/9/25,15:14:12,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
844,1/9/25,15:14:14,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
845,1/9/25,15:14:16,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
846,1/9/25,15:14:18,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
847,1/9/25,15:14:20,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
848,1/9/25,15:14:22,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
849,1/9/25,15:14:24,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
850,1/9/25,15:14:26,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
851,1/9/25,15:14:28,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
852,1/9/25,15:14:30,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
853,1/9/25,15:14:32,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
854,1/9/25,15:14:34,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
855,1/9/25,15:14:36,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
856,1/9/25,15:14:38,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
857,1/9/25,15:14:40,90.2,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
858,1/9/25,15:14:42,90.2,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
859,1/9/25,15:14:44,89.2,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
860,1/9/25,15:14:46,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
861,1/9/25,15:14:48,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
862,1/9/25,15:14:50,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
863,1/9/25,15:14:52,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
864,1/9/25,15:14:54,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
865,1/9/25,15:14:56,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
866,1/9/25,15:14:58,90.3,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
867,1/9/25,15:15:00,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
868,1/9/25,15:15:02,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
869,1/9/25,15:15:04,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
870,1/9/25,15:15:06,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
871,1/9/25,15:15:08,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
872,1/9/25,15:15:10,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
873,1/9/25,15:15:12,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
874,1/9/25,15:15:14,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
875,1/9/25,15:15:16,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
876,1/9/25,15:15:18,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
877,1/9/25,15:15:20,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
878,1/9/25,15:15:22,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
879,1/9/25,15:15:24,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
880,1/9/25,15:15:26,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
881,1/9/25,15:15:28,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
882,1/9/25,15:15:30,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
883,1/9/25,15:15:32,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
884,1/9/25,15:15:34,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
885,1/9/25,15:15:36,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
886,1/9/25,15:15:38,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
887,1/9/25,15:15:40,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
888,1/9/25,15:15:42,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
889,1/9/25,15:15:44,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
890,1/9/25,15:15:46,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
891,1/9/25,15:15:48,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
892,1/9/25,15:15:50,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
893,1/9/25,15:15:52,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
894,1/9/25,15:15:54,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
895,1/9/25,15:15:56,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
896,1/9/25,15:15:58,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
897,1/9/25,15:16:00,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
898,1/9/25,15:16:02,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
899,1/9/25,15:16:04,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
900,1/9/25,15:16:06,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
901,1/9/25,15:16:08,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
902,1/9/25,15:16:10,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
903,1/9/25,15:16:12,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
904,1/9/25,15:16:14,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
905,1/9/25,15:16:16,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
906,1/9/25,15:16:18,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
907,1/9/25,15:16:20,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
908,1/9/25,15:16:22,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
909,1/9/25,15:16:24,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
910,1/9/25,15:16:26,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
911,1/9/25,15:16:28,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
912,1/9/25,15:16:30,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
913,1/9/25,15:16:32,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
914,1/9/25,15:16:34,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
915,1/9/25,15:16:36,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
916,1/9/25,15:16:38,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
917,1/9/25,15:16:40,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
918,1/9/25,15:16:42,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
919,1/9/25,15:16:44,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
920,1/9/25,15:16:46,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
921,1/9/25,15:16:48,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
922,1/9/25,15:16:50,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
923,1/9/25,15:16:52,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
924,1/9/25,15:16:54,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
925,1/9/25,15:16:56,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
926,1/9/25,15:16:58,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
927,1/9/25,15:17:00,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
928,1/9/25,15:17:02,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
929,1/9/25,15:17:04,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
930,1/9/25,15:17:06,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
931,1/9/25,15:17:08,90.3,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
932,1/9/25,15:17:10,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
933,1/9/25,15:17:12,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
934,1/9/25,15:17:14,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
935,1/9/25,15:17:16,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
936,1/9/25,15:17:18,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
937,1/9/25,15:17:20,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
938,1/9/25,15:17:22,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
939,1/9/25,15:17:24,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
940,1/9/25,15:17:26,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
941,1/9/25,15:17:28,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
942,1/9/25,15:17:30,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
943,1/9/25,15:17:32,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
944,1/9/25,15:17:34,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
945,1/9/25,15:17:36,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
946,1/9/25,15:17:38,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
947,1/9/25,15:17:40,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
948,1/9/25,15:17:42,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
949,1/9/25,15:17:44,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
950,1/9/25,15:17:46,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
951,1/9/25,15:17:48,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
952,1/9/25,15:17:50,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
953,1/9/25,15:17:52,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
954,1/9/25,15:17:54,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
955,1/9/25,15:17:56,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
956,1/9/25,15:17:58,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
957,1/9/25,15:18:00,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
958,1/9/25,15:18:02,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
959,1/9/25,15:18:04,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
960,1/9/25,15:18:06,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
961,1/9/25,15:18:08,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
962,1/9/25,15:18:10,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
963,1/9/25,15:18:12,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
964,1/9/25,15:18:14,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
965,1/9/25,15:18:16,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
966,1/9/25,15:18:18,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
967,1/9/25,15:18:20,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
968,1/9/25,15:18:22,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
969,1/9/25,15:18:24,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
970,1/9/25,15:18:26,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
971,1/9/25,15:18:28,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
972,1/9/25,15:18:30,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
973,1/9/25,15:18:32,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
974,1/9/25,15:18:34,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
975,1/9/25,15:18:36,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
976,1/9/25,15:18:38,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
977,1/9/25,15:18:40,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
978,1/9/25,15:18:42,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
979,1/9/25,15:18:44,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
980,1/9/25,15:18:46,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
981,1/9/25,15:18:48,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
982,1/9/25,15:18:50,90.3,T1 KTemp F,72.5,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
983,1/9/25,15:18:52,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
984,1/9/25,15:18:54,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
985,1/9/25,15:18:56,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
986,1/9/25,15:18:58,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
987,1/9/25,15:19:00,90.3,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
988,1/9/25,15:19:02,90.2,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
989,1/9/25,15:19:04,90.2,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
990,1/9/25,15:19:06,90.2,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
991,1/9/25,15:19:08,90.2,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
992,1/9/25,15:19:10,90.2,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
993,1/9/25,15:19:12,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
994,1/9/25,15:19:14,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
995,1/9/25,15:19:16,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
996,1/9/25,15:19:18,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
997,1/9/25,15:19:20,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
998,1/9/25,15:19:22,90.2,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
999,1/9/25,15:19:24,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1000,1/9/25,15:19:26,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
